customerid,region,age
163897,New Zealand,37
171981,New Zealand,27
179551,New Zealand,45
186497,New Zealand,27
187106,New Zealand,23
214812,New Zealand,43
215085,New Zealand,34
216491,New Zealand,27
223384,New Zealand,24
225023,New Zealand,43
225622,Australia,40
226423,New Zealand,25
227469,New Zealand,23
233552,New Zealand,40
236438,New Zealand,31
245558,Australia,24
262989,New Zealand,27
266848,New Zealand,28
274269,New Zealand,42
275034,New Zealand,31
285831,New Zealand,28
288484,New Zealand,27
293499,New Zealand,30
295928,New Zealand,41
305341,New Zealand,30
306348,New Zealand,38
308605,New Zealand,23
308843,New Zealand,36
308940,New Zealand,32
310778,New Zealand,28
316571,New Zealand,36
321030,New Zealand,30
322090,New Zealand,41
324913,New Zealand,26
330565,New Zealand,39
333165,New Zealand,28
334112,New Zealand,30
337137,New Zealand,23
337308,New Zealand,47
340058,New Zealand,30
344120,New Zealand,34
345027,New Zealand,39
348939,New Zealand,34
352528,New Zealand,38
353439,New Zealand,24
357098,New Zealand,38
357531,New Zealand,28
359506,New Zealand,27
360097,New Zealand,32
364908,New Zealand,34
370502,New Zealand,23
373246,New Zealand,37
374397,New Zealand,21
375440,Australia,29
383661,New Zealand,30
399252,New Zealand,27
399636,Australia,25
399991,New Zealand,36
407126,New Zealand,27
407922,New Zealand,27
408711,New Zealand,37
411531,New Zealand,21
412357,New Zealand,39
420378,New Zealand,42
420675,New Zealand,34
426050,New Zealand,21
428062,New Zealand,42
432158,Australia,30
433330,New Zealand,27
436743,New Zealand,21
439628,New Zealand,27
441245,New Zealand,27
445403,New Zealand,33
461058,New Zealand,27
471745,New Zealand,23
471970,New Zealand,39
479033,New Zealand,22
482042,New Zealand,21
485837,New Zealand,27
490071,New Zealand,26
497016,New Zealand,15
499483,Australia,27
504897,New Zealand,30
507534,New Zealand,27
514801,New Zealand,36
516010,New Zealand,24
516139,Australia,25
521863,Australia,41
529467,New Zealand,23
532072,Australia,22
533321,New Zealand,33
542366,New Zealand,29
564905,New Zealand,22
570146,New Zealand,32
574046,New Zealand,35
585403,New Zealand,22
589730,New Zealand,21
590525,New Zealand,26
590859,New Zealand,23
591863,Australia,24
591916,New Zealand,31
598912,New Zealand,27
609824,New Zealand,39
609852,New Zealand,22
612332,Australia,25
618542,Australia,34
624206,New Zealand,26
626590,Australia,35
627885,New Zealand,23
628011,New Zealand,19
640297,New Zealand,31
642319,New Zealand,40
645850,Australia,30
654838,New Zealand,25
659405,New Zealand,31
659695,New Zealand,28
661889,New Zealand,21
669516,New Zealand,22
674492,New Zealand,23
677417,New Zealand,30
689240,New Zealand,24
689769,New Zealand,22
690459,Australia,24
691421,New Zealand,34
698531,New Zealand,18
707431,New Zealand,21
711547,New Zealand,25
716653,New Zealand,33
724186,New Zealand,24
725909,Australia,24
734966,Australia,26
736026,New Zealand,41
741666,Australia,21
743784,New Zealand,21
745040,Australia,22
753509,New Zealand,40
756036,Australia,25
759245,New Zealand,21
761315,Australia,24
763262,New Zealand,20
767183,New Zealand,20
767442,New Zealand,26
769841,New Zealand,20
772263,New Zealand,20
781857,New Zealand,33
795712,New Zealand,24
796028,New Zealand,26
807662,New Zealand,30
808453,New Zealand,22
809212,New Zealand,21
810248,New Zealand,29
825494,Australia,23
826925,Australia,31
828093,Australia,23
829116,New Zealand,21
829133,Australia,34
845954,New Zealand,23
846626,New Zealand,22
847279,New Zealand,26
848207,New Zealand,28
853629,Australia,21
854371,New Zealand,20
858704,New Zealand,22
869507,New Zealand,19
871992,Australia,20
877459,Australia,30
884780,Australia,23
887439,Australia,24
892704,Australia,20
900997,New Zealand,19
901769,New Zealand,28
903981,New Zealand,26
905434,New Zealand,47
906513,New Zealand,20
907140,New Zealand,32
908613,New Zealand,21
909526,Australia,33
912643,New Zealand,20
913032,Australia,24
913546,Australia,24
914686,Australia,22
915429,Australia,24
915545,Australia,21
918143,Australia,23
918387,Australia,21
919877,New Zealand,25
925601,Australia,20
927107,New Zealand,22
927162,New Zealand,30
930120,New Zealand,22
932793,New Zealand,29
935561,Australia,27
938057,New Zealand,24
939229,New Zealand,24
940078,New Zealand,26
941711,New Zealand,35
941739,New Zealand,21
942413,Australia,22
944001,Australia,27
946591,New Zealand,21
946965,New Zealand,19
947369,New Zealand,24
949138,New Zealand,19
949824,Australia,23
950400,New Zealand,20
951266,Australia,22
952167,New Zealand,21
954133,New Zealand,20
954256,New Zealand,32
955296,New Zealand,22
955795,New Zealand,18
957595,Australia,21
959976,New Zealand,21
962616,New Zealand,30
964017,New Zealand,50
965729,Australia,20
965840,New Zealand,46
966746,Australia,26
972246,Australia,20
972555,Australia,22
975650,New Zealand,20
979544,New Zealand,24
981434,Australia,18
982146,New Zealand,22
982385,New Zealand,22
984695,Australia,21
985581,Australia,23
988054,Australia,21
990854,Australia,30
991371,New Zealand,21
992536,Australia,23
993039,Australia,26
996585,New Zealand,31
997325,New Zealand,18
999086,New Zealand,25
999127,New Zealand,23
1000321,New Zealand,22
1008986,New Zealand,20
1013168,Australia,23
1013385,New Zealand,24
1017460,New Zealand,33
1020346,Australia,23
1020502,Australia,21
1021938,Australia,32
1024945,Australia,26
1025056,Australia,21
1025690,New Zealand,17
1027420,New Zealand,17
1028670,New Zealand,24
1033244,New Zealand,21
1034482,Australia,20
1036080,New Zealand,22
1038163,New Zealand,44
1041565,New Zealand,28
1044606,New Zealand,32
1047426,New Zealand,24
1047862,New Zealand,19
1049674,Australia,24
1050154,Australia,24
1051202,Australia,30
1054727,New Zealand,20
1056284,New Zealand,29
1064727,Australia,24
1069096,New Zealand,21
1069754,New Zealand,18
1069782,Australia,24
1079988,New Zealand,19
1088171,New Zealand,21
1089143,New Zealand,22
1090622,Australia,20
1097313,New Zealand,22
1101430,New Zealand,23
1105611,New Zealand,18
1107133,New Zealand,29
1113177,New Zealand,19
1122538,New Zealand,18
1127382,New Zealand,19
1130235,New Zealand,21
1141434,New Zealand,28
1141937,New Zealand,22
1152174,Australia,20
1157294,New Zealand,20
1158190,New Zealand,31
1159539,Australia,27
1164867,New Zealand,20
1166155,Australia,18
1176334,New Zealand,18
1184756,New Zealand,20
1200904,Australia,24
1201466,New Zealand,20
1204073,Australia,23
1204858,New Zealand,18
1206461,Australia,33
1207681,New Zealand,19
1220099,New Zealand,17
1220213,New Zealand,25
1224340,New Zealand,27
1227097,New Zealand,22
1242772,Australia,21
1245966,New Zealand,23
1247369,Australia,21
1251894,New Zealand,19
1254987,New Zealand,30
1257833,New Zealand,20
1258269,New Zealand,22
1263742,New Zealand,20
1273946,New Zealand,22
1305932,New Zealand,24
1316190,New Zealand,30
1317501,Australia,20
1324860,New Zealand,24
1330777,New Zealand,19
1334753,New Zealand,19
1334841,Australia,22
1340917,Australia,19
1344716,New Zealand,18
1346701,Australia,22
1346927,Australia,24
1365750,New Zealand,19
1372840,Australia,25
1377221,New Zealand,20
1379644,Australia,21
1382560,New Zealand,17
1409576,New Zealand,19
1418104,Australia,20
1424030,New Zealand,18
1431389,Australia,24
1449063,Australia,19
1455695,Australia,28
1474529,Australia,20
1515740,Australia,21
1520499,Australia,21
1543906,Australia,18
1543974,Australia,26
1555739,New Zealand,26
1565985,Australia,23
1571926,Australia,19
1578585,Australia,23
1592706,Australia,30
1598703,Australia,22
1602271,Australia,21
1603778,New Zealand,20
1606432,New Zealand,19
1612709,Australia,18
1622699,New Zealand,19
1622712,Australia,23
1622716,New Zealand,22
1622717,New Zealand,22
1622728,New Zealand,25
1622729,New Zealand,17
1622743,New Zealand,17
1622821,New Zealand,21
1622848,New Zealand,40
1622854,New Zealand,16
1622860,New Zealand,36
1623443,New Zealand,20
1623499,New Zealand,23
2154137,Australia,25
2156481,New Zealand,16
2158530,Australia,23
2158777,New Zealand,18
2163487,Australia,20
2165830,Australia,19
2168687,New Zealand,22
2172434,New Zealand,18
2189524,Australia,22
2207341,New Zealand,16
2210804,Australia,22
2216421,Australia,19
2220076,New Zealand,19
2224466,New Zealand,22
2233414,New Zealand,17
2237563,New Zealand,19
2244095,Australia,20
2252130,New Zealand,22
2270677,Australia,16
2274660,New Zealand,18
2290607,Australia,20
2296067,New Zealand,16
2312433,Australia,22
2315782,Australia,20
2353622,Australia,22
2360022,Australia,19
2367665,New Zealand,21
2371436,New Zealand,18
2377487,New Zealand,14
2427838,New Zealand,22
2448447,New Zealand,21
2452969,New Zealand,17
2463371,New Zealand,16
2470756,New Zealand,20
2478321,New Zealand,25
2480772,Australia,21
2498236,New Zealand,18
2557929,New Zealand,19
2566882,New Zealand,22
2567280,New Zealand,18
2576985,New Zealand,20
2586060,New Zealand,26
2590797,Australia,22
2614332,USA,24
2615743,Australia,17
2618298,Australia,20
2644108,New Zealand,46
2648514,New Zealand,17
2656753,New Zealand,19
2657444,New Zealand,22
2663898,New Zealand,22
2663912,New Zealand,22
2668604,New Zealand,18
2680801,Australia,20
2681017,New Zealand,18
2683007,New Zealand,18
2685390,USA,20
2691904,New Zealand,22
2692659,Australia,26
2695459,New Zealand,18
2697755,New Zealand,22
2702747,Australia,22
2708395,New Zealand,17
2713525,New Zealand,19
2718272,New Zealand,20
2720229,USA,23
2722755,Australia,22
2725626,New Zealand,16
2726063,New Zealand,17
2728033,New Zealand,29
2731251,USA,33
2731757,New Zealand,21
2732470,Australia,20
2740705,USA,20
2742541,USA,20
2744025,USA,21
2749589,USA,20
2751413,New Zealand,19
2757790,New Zealand,16
2759018,USA,21
2762854,Australia,25
2763824,USA,21
2769116,New Zealand,16
2774907,New Zealand,21
2775453,USA,21
2776878,USA,19
2779339,USA,20
2791439,New Zealand,19
2791969,Australia,22
2800908,New Zealand,17
2808533,Australia,21
2814057,USA,22
2814390,New Zealand,18
2819051,USA,24
2820497,Australia,17
2832102,New Zealand,20
2837987,New Zealand,22
2843825,New Zealand,19
2848245,New Zealand,21
2848421,New Zealand,20
2850197,Australia,20
2854999,New Zealand,25
2862795,USA,22
2876363,New Zealand,21
2878327,New Zealand,21
2881754,Australia,20
2884336,Australia,19
2885481,Australia,20
2887246,Australia,38
2893334,Australia,19
2898086,Australia,20
2899584,Australia,20
2900898,New Zealand,18
2901730,New Zealand,33
2913596,Australia,18
2931313,Australia,17
2933408,Australia,27
2933921,Australia,22
2948412,Australia,17
2958235,Australia,20
2964082,New Zealand,21
2971381,Australia,19
2974600,Australia,19
2977883,Australia,17
2980982,New Zealand,17
2982821,Australia,20
2984122,Australia,22
2984811,USA,20
2988264,New Zealand,15
2992986,New Zealand,19
2994071,Australia,17
2995978,Australia,19
2996980,Australia,19
3004552,Australia,26
3007151,Australia,23
3007680,Australia,17
3017003,Australia,18
3017925,Australia,16
3018820,Australia,15
3019326,Australia,18
3019513,USA,22
3026980,Australia,17
3027719,Australia,18
3028805,Australia,22
3035370,Australia,17
3045282,Australia,18
3049196,New Zealand,18
3069292,United States,26
3071373,New Zealand,18
3078088,New Zealand,17
3082006,Australia,20
3082714,USA,21
3083183,New Zealand,17
3101074,USA,21
3103876,New Zealand,17
3112424,Australia,17
3115542,USA,23
3115621,USA,21
3122130,Australia,22
3122476,United States,22
3125828,Australia,16
3127439,USA,25
3128839,USA,24
3130565,USA,22
3133723,Australia,24
3138567,New Zealand,19
3140374,Australia,17
3140825,USA,22
3142163,Australia,19
3147045,Australia,18
3153158,Australia,18
3153589,USA,19
3155513,United States,25
3158642,Australia,16
3159344,USA,24
3164453,New Zealand,17
3166538,Australia,19
3173976,Australia,16
3174182,Australia,23
3174952,USA,21
3178434,Australia,18
3178761,USA,20
3179920,Australia,20
3182248,Australia,21
3185701,New Zealand,19
3187716,Australia,18
3192165,Australia,18
3197761,Australia,16
3199430,USA,19
3201672,Australia,20
3205435,New Zealand,19
3207297,New Zealand,18
3208413,United States,20
3213408,Australia,19
3217793,New Zealand,19
3219474,Australia,15
3226534,United States,21
3228243,USA,22
3228802,USA,24
3240395,Australia,20
3240585,USA,17
3253025,Australia,17
3271259,New Zealand,19
3271345,Australia,18
3271968,Australia,22
3278927,Australia,15
3280093,Australia,21
3284767,Australia,21
3284810,Australia,18
3290258,New Zealand,20
3292824,Australia,44
3293152,Australia,17
3305418,Australia,18
3308714,Australia,19
3315696,Australia,15
3321989,Australia,24
3322060,Australia,19
3326141,Australia,20
3330920,New Zealand,38
3333259,USA,27
3336803,Australia,14
3341089,New Zealand,18
3349945,Australia,18
3354027,Australia,17
3357008,Australia,22
3362544,Australia,23
3374130,Australia,17
3374362,New Zealand,24
3374582,Australia,18
3376220,Australia,20
3377347,Australia,22
3383469,Australia,24
3388454,Australia,21
3389272,Australia,20
3389864,Australia,17
3399514,Australia,20
3409941,Australia,21
3410402,Australia,19
3417892,Australia,21
3421835,New Zealand,13
3425250,New Zealand,16
3429804,New Zealand,30
3448786,Australia,17
3450965,Australia,19
3454461,Australia,17
3455164,Australia,16
3457102,USA,20
3459023,Australia,16
3463634,Australia,20
3463943,Australia,20
3468359,Australia,19
3475988,Australia,18
3478277,Australia,19
3490210,Australia,15
3508484,Australia,20
3520817,Australia,22
3538616,Australia,16
3551397,New Zealand,16
3551611,USA,19
3554448,New Zealand,18
3555442,New Zealand,18
3564103,Australia,17
3565106,USA,20
3569495,Australia,21
3571393,Australia,20
3573506,Australia,18
3579054,New Zealand,25
3580803,Australia,22
3586757,New Zealand,17
3587974,Australia,18
3591657,Australia,21
3601777,Australia,18
3603747,New Zealand,18
3606106,New Zealand,17
3613207,New Zealand,15
3623475,New Zealand,16
3672809,Australia,17
3684281,New Zealand,16
3685721,Australia,22
3689213,New Zealand,16
3690706,Australia,20
3710072,USA,16
3710832,Australia,19
3738183,Australia,30
3749395,Australia,20
3761972,USA,19
3763636,Australia,19
3765700,USA,26
3770514,United States,19
3781802,Australia,16
3787248,New Zealand,22
3788964,New Zealand,18
3789797,Australia,25
3800149,Australia,21
3801777,New Zealand,15
3806759,Australia,19
3847500,Australia,21
1021873,New Zealand,29
2760461,Australia,21
620553,New Zealand,25
1569197,Australia,19
166282,New Zealand,42
693356,New Zealand,26
2450125,New Zealand,16
3874592,Australia,19
595120,New Zealand,24
992150,Australia,20
2897022,New Zealand,20
3191917,Australia,16
1129814,New Zealand,23
3013073,Australia,19
3061873,USA,25
1051530,New Zealand,33
253154,New Zealand,50
216336,New Zealand,39
127948,Australia,39
1285079,Australia,35
3284712,Australia,34
3800017,Australia,34
3220685,Australia,19
3566116,Australia,22
183502,Australia,26
461109,Australia,35
2813682,Australia,21
936289,Australia,35
680490,Australia,30
1157865,Australia,22
614689,New Zealand,27
3339436,Australia,22
2892113,Australia,19
1413900,New Zealand,20
2659032,New Zealand,22
2674359,Australia,21
3035192,New Zealand,18
3594088,Australia,20
2883459,New Zealand,30
655112,Australia,28
3151988,Australia,26
130635,New Zealand,24
141902,New Zealand,36
153524,New Zealand,26
156280,New Zealand,42
157562,New Zealand,29
182261,New Zealand,27
226801,New Zealand,29
239884,New Zealand,28
294306,New Zealand,28
310076,New Zealand,35
337586,New Zealand,27
338071,New Zealand,23
352530,New Zealand,32
364404,New Zealand,30
413605,New Zealand,23
439222,New Zealand,29
450245,New Zealand,26
458821,Australia,24
479554,New Zealand,34
485779,Australia,28
596637,New Zealand,37
651549,Australia,19
651599,Australia,26
654034,New Zealand,22
657609,New Zealand,44
721500,Australia,29
744875,New Zealand,27
759797,New Zealand,20
762651,New Zealand,22
766054,New Zealand,26
794472,Australia,20
803235,New Zealand,25
821328,New Zealand,20
898231,New Zealand,23
898770,Australia,32
934320,New Zealand,24
939474,New Zealand,23
957921,Australia,19
959953,Australia,26
963612,Australia,21
975302,New Zealand,26
992681,New Zealand,23
1030578,Australia,21
1034844,New Zealand,23
1035722,New Zealand,23
1130333,New Zealand,19
1149580,Australia,22
1163263,New Zealand,18
1222782,Australia,19
1224044,Australia,17
1410595,New Zealand,28
1415185,New Zealand,29
1474176,Australia,23
1493522,New Zealand,27
1582033,New Zealand,20
1588634,Australia,19
1599006,New Zealand,27
1610454,New Zealand,19
2143486,New Zealand,18
2219671,New Zealand,18
2229884,New Zealand,19
2235917,New Zealand,121
2359914,Australia,17
2467051,Australia,20
2472875,Australia,121
2478835,New Zealand,15
2512462,New Zealand,17
2581505,Australia,16
2598465,New Zealand,20
2641213,Australia,21
2653417,New Zealand,22
2677244,Australia,19
2766274,New Zealand,17
2864872,New Zealand,121
2877602,New Zealand,18
2882237,New Zealand,18
2894091,Australia,22
2917697,New Zealand,19
