barcode,description,extdescription,department,prodgroup,category,season,colour,size,url
25699029,Lace Cross Back Top,"A bandeau style crop top with ruched detail, lace material, cross-back straps and adjustable and removable straps.",Loungewear,Underwear,Underwear Tops,SUMMER 2021,GUACAMOLE,6,https://www.glassons.com/content/products/rum-ruched-tube-guacamole-front-ut48512lac.jpg?width=200
25795974,Linen Blend Cross Back Top,"This crop top features a high neck, cross-back detail and linen blend material. 

Our linen viscose blend contains premium quality flax fibre. A natural and sustainable fibre, cultivated without artificial irrigation and GMO free that is traceable back to farms from Western Europe. EUROPEAN FLAX® certified.",Blouses,Blouse Sleeveless,Blouse Sleeveless,SUMMER 2021,WHITE,8,https://www.glassons.com/content/products/t-cindy-cropped-crisscross-blouse-maple-syrup-front-bv48692tlv.jpg?width=200
25730951,V Front Ponte Pant,"These pants feature a slim-fit, high-rise, flared bottom with V front detail. 

This product is made from certified viscose fibres that come from renewable wood sources using an eco-responsible production process. LENZING™ ECOVERO™ certified.",Pants,Pants Casual,Pants Casual,WINTER 2021,BLACK,6,https://www.glassons.com/content/products/t-christy-v-front-ponte-pant-black-front-pw48072tpon.jpg?width=200
25737035,Twist Back Rib Knit Mini Dress,"This mini dress features a slim-fit, twist back detail, longsleeves and rib knit material.",Dresses,Dresses Knitwear,Dresses Knitwear,SUMMER 2020,CASH COW,M,https://www.glassons.com/content/products/poppy-twist-front-knit-dress-cash-cow-front-kd48428knt.jpg?width=200
25793864,Sporty Bikini Top,"A sporty bandeau style bikini top with a scoop neckline, a back clasp and adjustable back straps.",Swim,Swim Tops,Swim Tops,SUMMER 2021,BLACK,8,https://www.glassons.com/content/products/raven-thin-strap-sports-black-front-ga48992pln.jpg?width=200
25791815,Tie Front Ruched Bikini Top,"A reverse triangle style bikini top with ruched detail, a halter neckline and tie front.",Swim,Swim Tops,Swim Tops,SUMMER 2021,BLACK,14,https://www.glassons.com/content/products/trina-tie-front-ruched-bikini-top-minerale-front-ga48986pln.jpg?width=200
25793376,Shimmer Ruched Tie Front Bikini Top,"A bandeau style bikini top with ruched detailing, a tie front and back clasp.",Swim,Swim Tops,Swim Tops,SUMMER 2021,LILAC KISS SHIMMER,8,https://www.glassons.com/content/products/riley-ruched-tie-bikini-top-white-shimmer-front-ga49087shm.jpg?width=200
25792416,Shimmer Frill Tri Bikini Top,This bikini top features a triangle style top with frill detailing and a neck and back tie.,Swim,Swim Tops,Swim Tops,SUMMER 2021,WHITE SHIMMER,6,https://www.glassons.com/content/products/fiora-frill-tri-white-shimmer-front-ga48987shm.jpg?width=200
25792553,Print Tie Side Bikini Bottom,"Featuring a thin side strap with ties, multi-coloured print and moderate back coverage.",Swim,Swim Bottoms,Swim Bottoms,SUMMER 2021,APPLE WARP,6,https://www.glassons.com/content/products/tali-tie-side-brief-apple-warp-front-ga44814aw.jpg?width=200
25793796,Strappy Back Bandeau Bikini Top,"A bandeau style bikini top with cross back straps, adjustable back straps and a check print.",Swim,Swim Tops,Swim Tops,SUMMER 2021,APPLE WARP,8,https://www.glassons.com/content/products/kim-strappy-back-bikini-top-apple-warp-front-ga47388aw.jpg?width=200
25794069,Print Cheeky Bikini Bottom,High waist bikini bottom featuring cheeky back coverage and a multi-coloured print.,Swim,Swim Bottoms,Swim Bottoms,SUMMER 2021,APPLE WARP,6,https://www.glassons.com/content/products/rosa-cheeky-brief-apple-warp-front-ga45711aw.jpg?width=200
25789461,Floral Balconette Bikini Top,"Featuring a balconette style with a V-scoop neckline, adjustable back straps and floral print.",Swim,Swim Tops,Swim Tops,SUMMER 2021,BUSY LILAC,12,https://www.glassons.com/content/products/bowie-balconette-bikini-top-busy-lilac-front-ga47098bl.jpg?width=200
25793604,Floral Tie Side Bikini Bottom,"Featuring a thin side strap with ties, floral print and moderate back coverage.",Swim,Swim Bottoms,Swim Bottoms,SUMMER 2021,BUSY LILAC,12,https://www.glassons.com/content/products/tali-tie-side-brief-busy-lilac-front-ga44814bl.jpg?width=200
25792065,Floral Tie Front Ruched Bikini Top,"A reverse triangle style bikini top in a floral print with ruched detail, a halter neckline and tie front.",Swim,Swim Tops,Swim Tops,SUMMER 2021,BUSY LILAC,12,https://www.glassons.com/content/products/trina-tie-front-ruched-bikini-top-busy-lilac-front-ga48986bl.jpg?width=200
25793291,Floral Ruched Tie Front Bikini Top,"A bandeau style bikini top with ruched detailing, a tie front, floral print and back clasp.",Swim,Swim Tops,Swim Tops,SUMMER 2021,BUSY LILAC,6,https://www.glassons.com/content/products/riley-ruched-tie-bikini-top-busy-lilac-front-ga49087bl.jpg?width=200
25791006,Floral Cheeky Bikini Bottom,High waist bikini bottom featuring cheeky back coverage and a floral print.,Swim,Swim Bottoms,Swim Bottoms,SUMMER 2021,BUSY LILAC,10,https://www.glassons.com/content/products/rosa-cheeky-brief-busy-lilac-front-ga45711bl.jpg?width=200
25752885,Cropped Button Sleeve Top,"This longsleeve top features a cropped length, slim-fit, round neckline and button sleeve detailing.",Knit Tops,Tops Longsleeve,Tops Longsleeve,SUMMER 2021,BLACK,XS,https://www.glassons.com/content/products/co-shannon-button-sleeve-top-black-front-tl48471pln.jpg?width=200
25382921,Pocket Front Backpack,"This backpack features 100% faux leather, a front pocket, top handle with gold hardware.",Accessories,Bags,Bags,NULL,BLACK,OS,https://www.glassons.com/content/products/pocket-front-back-pack-black-front-bg45684pu.jpg?width=200
25777321,Faux Leather Check Mini Skirt,A classic checkered mini skirt in 100% faux leather with an exposed side zip with gold hardware.,Skirts,Skirts,Skirts Short,SUMMER 2020,BLACK/CROISSANT,6,https://www.glassons.com/content/products/cia-checkerboard-mini-pu-skirt-blackcroissant-front-ss48085chk.jpg?width=200
25737264,Classic Croc Mule,These mules feature a pebbled croc faux leather material and square toe.,Accessories,Shoes,Heels,NULL,CHOCOLATE,7,https://www.glassons.com/content/products/classic-croc-mule-chocolate-front-sh48230crc.jpg?width=200
25703023,Cropped Mesh Cut-Out Top,"This top features a cropped length, longsleeves, an open back and mesh material. 

This product is made from recycled polyester, recycled polyester reduces dependence on fossil fuels as a raw material, and helps divert plastics from going to landfill. Our Recycled Polyester is Global Recycled Standard (GRS) sourced and certified.",Knit Tops,Tops Longsleeve,Tops Longsleeve,SUMMER 2021,BLACK,M,https://www.glassons.com/content/products/r-riri-cut-out-mesh-top-black-front-tl47995rmes.jpg?width=200
25774498,High-Waist Rib Knit Pant,"These pants feature a high-rise waist, slim-fit, wide rib knit material and an elasticated waistband.",Pants,Pants Casual,Pants Casual,NULL,BLACK,XS,https://www.glassons.com/content/products/co-shelhy-knit-pant-black-front-pw48655knt.jpg?width=200
25806311,Patent Shoulder Bag,"This handbag features a shoulder strap, patent PU leather and silver hardware.",Accessories,Bags,Bags,NULL,BLACK,OS,https://www.glassons.com/content/products/patent-shoulder-bag-guacamole-front-bg49082pat.jpg?width=200
25886528,Matte Cross-Back Scarf Top,"A handkerchief style top with an open back, cross-straps and a square neckline.",Blouses,Blouse Sleeveless,Blouse Sleeveless,SUMMER 2021,WHITE,8,https://www.glassons.com/content/products/cappy-cross-back-white-front-bv48097cup.jpg?width=200
25862768,Stripe Ruched Front Tee,"This crop top features a cropped length, V neckline, stripe print and ruched front detail.",Knit Tops,Tops Shortsleeve,Tops Shortsleeve,SUMMER 2021,TRAFFIC JAM STRIPE,XS,https://www.glassons.com/content/products/rumi-ruched-front-tee-traffic-jam-stripe-front-ts44379tjs.jpg?width=200
25791129,Turtleneck Knit Sweater,"An oversized jumper featuring a mid-length, rolled turtleneck and knit material.",Knitwear,Knitwear Longsleeve,Knitwear Longsleeve,WINTER 2021,MILK MARLE,M,https://www.glassons.com/content/products/hunter-high-neck-blue-suede-front-kl48251knt.jpg?width=200
25830859,Yin + Yang Knit Mini Skirt,"This mini skirt features a yin + yang style print, mini ribbed material and an elasticated waistband.

This product is made from recycled polyester, recycled polyester reduces dependence on fossil fuels as a raw material, and helps divert plastics from going to landfill. Our Recycled Polyester is Global Recycled Standard (GRS) sourced and certified.",Skirts,Skirts,Skirts Short,WINTER 2021,YIN + YANG,XS,https://www.glassons.com/content/products/r-chelsea-mini-skirt-yin-yang-front-ss47453ryy.jpg?width=200
