orderid,orderitemid,customerid,barcode,locale,total,deliverysuburb,deliverycity,country,discountcodeamount,created
3972611,11053363,3508985,26364193,AU,114.97,Crestwood,Crestwood,Australia,0.00,1652745870
3972611,11053362,3508985,26576121,AU,114.97,Crestwood,Crestwood,Australia,0.00,1652745870
3972610,11053360,3897378,26430256,AU,67.98,Buderim,Buderim,Australia,12.00,1652745861
3972610,11053361,3897378,26430676,AU,67.98,Buderim,Buderim,Australia,12.00,1652745861
3972609,11053359,197532,26563398,NZ,89.98,St Johns Hill,Whanganui,New Zealand,0.00,1652745848
3972609,11053358,197532,26572529,NZ,89.98,St Johns Hill,Whanganui,New Zealand,0.00,1652745848
3972608,11053355,268134,26362816,NZ,199.95,Te Aro,Wellington,New Zealand,0.00,1652745846
3972608,11053354,268134,26402796,NZ,199.95,Te Aro,Wellington,New Zealand,0.00,1652745846
3972608,11053353,268134,26482095,NZ,199.95,Te Aro,Wellington,New Zealand,0.00,1652745846
3972608,11053357,268134,26586137,NZ,199.95,Te Aro,Wellington,New Zealand,0.00,1652745846
3972608,11053356,268134,26674209,NZ,199.95,Te Aro,Wellington,New Zealand,0.00,1652745846
3972607,11053352,3319429,26476308,NZ,36.94,Kaiteriteri,Tasman,New Zealand,0.00,1652745770
3972606,11053351,490086,26532448,NZ,69.99,Petone,Lower Hutt,New Zealand,0.00,1652745706
3972605,11053350,1323745,26629889,NZ,38.94,Auckland,Auckland,New Zealand,8.00,1652745676
3972604,11053349,2165324,25954227,AU,64.96,Auburn,NULL,Australia,0.00,1652745671
3972604,11053348,2165324,26084688,AU,64.96,Auburn,NULL,Australia,0.00,1652745671
3972604,11053346,2165324,26615530,AU,64.96,Auburn,NULL,Australia,0.00,1652745671
3972604,11053347,2165324,26616247,AU,64.96,Auburn,NULL,Australia,0.00,1652745671
3972603,11053341,2871047,25988031,US,247.13,NULL,Austin,United States,61.80,1652745671
3972603,11053342,2871047,26012506,US,247.13,NULL,Austin,United States,61.80,1652745671
3972603,11053340,2871047,26187433,US,247.13,NULL,Austin,United States,61.80,1652745671
3972603,11053339,2871047,26465333,US,247.13,NULL,Austin,United States,61.80,1652745671
3972603,11053345,2871047,26484860,US,247.13,NULL,Austin,United States,61.80,1652745671
3972603,11053343,2871047,26568386,US,247.13,NULL,Austin,United States,61.80,1652745671
3972603,11053344,2871047,26598192,US,247.13,NULL,Austin,United States,61.80,1652745671
3972602,11053338,3347625,26363240,AU,26.94,Glengowrie,Glengowrie,Australia,0.00,1652745611
3972601,11053337,1260688,26430676,AU,33.99,NULL,NULL,Australia,6.00,1652745601
3972600,11053330,2936675,26362823,US,0.00,NULL,Beverly Hills,United States,359.90,1652745513
3972600,11053332,2936675,26503578,US,0.00,NULL,Beverly Hills,United States,359.90,1652745513
3972600,11053331,2936675,26503622,US,0.00,NULL,Beverly Hills,United States,359.90,1652745513
3972600,11053333,2936675,26568478,US,0.00,NULL,Beverly Hills,United States,359.90,1652745513
3972600,11053336,2936675,26606255,US,0.00,NULL,Beverly Hills,United States,359.90,1652745513
3972600,11053328,2936675,26611983,US,0.00,NULL,Beverly Hills,United States,359.90,1652745513
3972600,11053327,2936675,26620282,US,0.00,NULL,Beverly Hills,United States,359.90,1652745513
3972600,11053335,2936675,26642970,US,0.00,NULL,Beverly Hills,United States,359.90,1652745513
3972600,11053334,2936675,26651347,US,0.00,NULL,Beverly Hills,United States,359.90,1652745513
3972600,11053329,2936675,26659954,US,0.00,NULL,Beverly Hills,United States,359.90,1652745513
3972599,11053326,440925,26538570,NZ,59.98,Kingston,Wellington,New Zealand,0.00,1652745498
3972599,11053325,440925,26629896,NZ,59.98,Kingston,Wellington,New Zealand,0.00,1652745498
3972598,11053324,3633715,26454702,AU,57.98,Glenroy,Glenroy,Australia,12.00,1652745473
3972597,11053322,645165,26592947,AU,41.93,Prahran,Prahran,Australia,0.00,1652745452
3972597,11053323,645165,26593739,AU,41.93,Prahran,Prahran,Australia,0.00,1652745452
3972596,11053320,701059,26546971,AU,69.98,Bondi Junction,NULL,Australia,0.00,1652745425
3972596,11053321,701059,26632285,AU,69.98,Bondi Junction,NULL,Australia,0.00,1652745425
3972595,11053319,2283764,26535630,NZ,94.55,Waiuku,Auckland,New Zealand,12.40,1652745392
3972595,11053314,2283764,26541471,NZ,94.55,Waiuku,Auckland,New Zealand,12.40,1652745392
3972595,11053316,2283764,26605715,NZ,94.55,Waiuku,Auckland,New Zealand,12.40,1652745392
3972595,11053317,2283764,26715766,NZ,94.55,Waiuku,Auckland,New Zealand,12.40,1652745392
3972595,11053315,2283764,26723969,NZ,94.55,Waiuku,Auckland,New Zealand,12.40,1652745392
3972595,11053318,2283764,26727011,NZ,94.55,Waiuku,Auckland,New Zealand,12.40,1652745392
3972594,11053312,2527691,26478692,AU,86.95,Taringa,Taringa,Australia,8.00,1652745376
3972594,11053313,2527691,26491660,AU,86.95,Taringa,Taringa,Australia,8.00,1652745376
3972594,11053310,2527691,26509112,AU,86.95,Taringa,Taringa,Australia,8.00,1652745376
3972594,11053309,2527691,26634456,AU,86.95,Taringa,Taringa,Australia,8.00,1652745376
3972594,11053311,2527691,26637662,AU,86.95,Taringa,Taringa,Australia,8.00,1652745376
3972593,11053308,323861,26123820,NZ,159.97,Auckland CBD,Auckland,New Zealand,30.00,1652745351
3972593,11053306,323861,26560595,NZ,159.97,Auckland CBD,Auckland,New Zealand,30.00,1652745351
3972593,11053307,323861,26600352,NZ,159.97,Auckland CBD,Auckland,New Zealand,30.00,1652745351
3972592,11053304,2606196,26132907,NZ,149.96,Dunedin North,Dunedin,New Zealand,0.00,1652745315
3972592,11053305,2606196,26428086,NZ,149.96,Dunedin North,Dunedin,New Zealand,0.00,1652745315
3972592,11053302,2606196,26542942,NZ,149.96,Dunedin North,Dunedin,New Zealand,0.00,1652745315
3972592,11053303,2606196,26612355,NZ,149.96,Dunedin North,Dunedin,New Zealand,0.00,1652745315
3972591,11053300,1214523,25912616,AU,36.93,Stafford,Stafford,Australia,0.00,1652745308
3972591,11053301,1214523,26064628,AU,36.93,Stafford,Stafford,Australia,0.00,1652745308
3972590,11053297,3467148,25600643,NZ,223.95,NULL,NULL,New Zealand,8.00,1652745305
3972590,11053291,3467148,25730340,NZ,223.95,NULL,NULL,New Zealand,8.00,1652745305
3972590,11053299,3467148,26051871,NZ,223.95,NULL,NULL,New Zealand,8.00,1652745305
3972590,11053292,3467148,26427959,NZ,223.95,NULL,NULL,New Zealand,8.00,1652745305
3972590,11053298,3467148,26494517,NZ,223.95,NULL,NULL,New Zealand,8.00,1652745305
3972590,11053294,3467148,26496627,NZ,223.95,NULL,NULL,New Zealand,8.00,1652745305
3972590,11053296,3467148,26548388,NZ,223.95,NULL,NULL,New Zealand,8.00,1652745305
3972590,11053293,3467148,26567877,NZ,223.95,NULL,NULL,New Zealand,8.00,1652745305
3972590,11053295,3467148,26585161,NZ,223.95,NULL,NULL,New Zealand,8.00,1652745305
3972589,11053290,2784854,26511344,AU,56.94,Keilor,NULL,Australia,0.00,1652745298
3972588,11053288,3900461,26185934,AU,57.97,Broadmeadow,Broadmeadow,Australia,0.00,1652745291
3972588,11053287,3900461,26597904,AU,57.97,Broadmeadow,Broadmeadow,Australia,0.00,1652745291
3972588,11053289,3900461,26599618,AU,57.97,Broadmeadow,Broadmeadow,Australia,0.00,1652745291
3972587,11053286,2354476,26708003,NZ,30.94,Pipiroa,Waikato,New Zealand,6.00,1652745280
3972586,11053285,3900460,25564907,NZ,23.94,Arthurs Point,Queenstown,New Zealand,0.00,1652745199
3972585,11053282,2582239,25587203,AU,94.96,Five Dock,Five Dock,Australia,0.00,1652745187
3972585,11053284,2582239,26438801,AU,94.96,Five Dock,Five Dock,Australia,0.00,1652745187
3972585,11053283,2582239,26506128,AU,94.96,Five Dock,Five Dock,Australia,0.00,1652745187
3972584,11053281,1720596,26159133,AU,39.98,Seaton,Seaton,Australia,0.00,1652745129
3972583,11053279,1606272,26123806,NZ,149.98,Whakamaru,Waikato,New Zealand,0.00,1652745098
3972583,11053280,1606272,26626895,NZ,149.98,Whakamaru,Waikato,New Zealand,0.00,1652745098
3972582,11053277,946250,26475417,NZ,129.97,Mosgiel,East Taieri,New Zealand,0.00,1652745029
3972582,11053276,946250,26545394,NZ,129.97,Mosgiel,East Taieri,New Zealand,0.00,1652745029
3972582,11053278,946250,26703923,NZ,129.97,Mosgiel,East Taieri,New Zealand,0.00,1652745029
3972581,11053275,672051,26474540,AU,9.99,Essendon,NULL,Australia,0.00,1652745006
3972580,11053274,3704244,26403199,NZ,89.98,Papatoetoe,Auckland,New Zealand,0.00,1652745000
3972580,11053273,3704244,26474328,NZ,89.98,Papatoetoe,Auckland,New Zealand,0.00,1652745000
3972579,11053272,2970381,26607023,NZ,39.99,NULL,NULL,New Zealand,10.00,1652744963
3972578,11053269,3309250,26234212,NZ,207.95,Red Beach,Auckland,New Zealand,52.00,1652744935
3972578,11053267,3309250,26537474,NZ,207.95,Red Beach,Auckland,New Zealand,52.00,1652744935
3972578,11053271,3309250,26649412,NZ,207.95,Red Beach,Auckland,New Zealand,52.00,1652744935
3972578,11053268,3309250,26664255,NZ,207.95,Red Beach,Auckland,New Zealand,52.00,1652744935
3972578,11053270,3309250,26674056,NZ,207.95,Red Beach,Auckland,New Zealand,52.00,1652744935
3972577,11053263,2745335,26362861,AU,197.92,Vermont South,NULL,Australia,42.00,1652744932
3972577,11053262,2745335,26458458,AU,197.92,Vermont South,NULL,Australia,42.00,1652744932
3972577,11053265,2745335,26498898,AU,197.92,Vermont South,NULL,Australia,42.00,1652744932
3972577,11053266,2745335,26498959,AU,197.92,Vermont South,NULL,Australia,42.00,1652744932
3972577,11053260,2745335,26640259,AU,197.92,Vermont South,NULL,Australia,42.00,1652744932
3972577,11053261,2745335,26656038,AU,197.92,Vermont South,NULL,Australia,42.00,1652744932
3972577,11053264,2745335,26659053,AU,197.92,Vermont South,NULL,Australia,42.00,1652744932
3972577,11053259,2745335,26679761,AU,197.92,Vermont South,NULL,Australia,42.00,1652744932
3972576,11053257,791648,26114477,NZ,49.98,NULL,NULL,New Zealand,0.00,1652744923
3972576,11053258,791648,26534725,NZ,49.98,NULL,NULL,New Zealand,0.00,1652744923
3972575,11053254,1984086,25820591,NZ,54.99,Dannemora,Auckland,New Zealand,0.00,1652744917
3972575,11053255,1984086,26650081,NZ,54.99,Dannemora,Auckland,New Zealand,0.00,1652744917
3972575,11053256,1984086,26715773,NZ,54.99,Dannemora,Auckland,New Zealand,0.00,1652744917
3972574,11053253,1549097,25955927,NZ,59.98,Dunedin North,Dunedin,New Zealand,0.00,1652744916
3972574,11053252,1549097,26567228,NZ,59.98,Dunedin North,Dunedin,New Zealand,0.00,1652744916
3972573,11053250,3428126,26444277,NZ,55.98,Epsom,Auckland,New Zealand,14.00,1652744906
3972573,11053251,3428126,26600444,NZ,55.98,Epsom,Auckland,New Zealand,14.00,1652744906
3972572,11053249,3811985,26504421,AU,46.94,Wagga Wagga,Wagga Wagga,Australia,0.00,1652744906
3972571,11053246,185904,25924893,NZ,53.96,Redwood Valley,Tasman,New Zealand,6.00,1652744886
3972571,11053245,185904,26304809,NZ,53.96,Redwood Valley,Tasman,New Zealand,6.00,1652744886
3972571,11053248,185904,26580340,NZ,53.96,Redwood Valley,Tasman,New Zealand,6.00,1652744886
3972571,11053247,185904,26580500,NZ,53.96,Redwood Valley,Tasman,New Zealand,6.00,1652744886
3972570,11053244,3899110,26387024,NZ,67.99,Rangiora,Canterbury,New Zealand,12.00,1652744851
3972569,11053243,1565017,26413877,NZ,53.99,New Windsor,Auckalnd,New Zealand,36.00,1652744844
3972568,11053235,3900457,26429786,NZ,409.92,Three Kings,Auckland,New Zealand,0.00,1652744840
3972568,11053239,3900457,26454900,NZ,409.92,Three Kings,Auckland,New Zealand,0.00,1652744840
3972568,11053241,3900457,26600161,NZ,409.92,Three Kings,Auckland,New Zealand,0.00,1652744840
3972568,11053240,3900457,26633756,NZ,409.92,Three Kings,Auckland,New Zealand,0.00,1652744840
3972568,11053237,3900457,26633824,NZ,409.92,Three Kings,Auckland,New Zealand,0.00,1652744840
3972568,11053238,3900457,26641348,NZ,409.92,Three Kings,Auckland,New Zealand,0.00,1652744840
3972568,11053242,3900457,26647838,NZ,409.92,Three Kings,Auckland,New Zealand,0.00,1652744840
3972568,11053236,3900457,26690599,NZ,409.92,Three Kings,Auckland,New Zealand,0.00,1652744840
3972567,11053234,2863963,25772487,AU,119.98,Horningsea Park,Horningsea Park,Australia,0.00,1652744832
3972567,11053233,2863963,26084619,AU,119.98,Horningsea Park,Horningsea Park,Australia,0.00,1652744832
3972566,11053230,3900456,25821529,US,87.15,NULL,South Windsor,United States,18.00,1652744804
3972566,11053229,3900456,26150390,US,87.15,NULL,South Windsor,United States,18.00,1652744804
3972566,11053232,3900456,26443287,US,87.15,NULL,South Windsor,United States,18.00,1652744804
3972566,11053231,3900456,26693736,US,87.15,NULL,South Windsor,United States,18.00,1652744804
3972565,11053227,2154056,26438795,NZ,126.95,Grafton,Auckland ,New Zealand,28.00,1652744773
3972565,11053228,2154056,26492483,NZ,126.95,Grafton,Auckland ,New Zealand,28.00,1652744773
3972565,11053224,2154056,26618302,NZ,126.95,Grafton,Auckland ,New Zealand,28.00,1652744773
3972565,11053226,2154056,26629896,NZ,126.95,Grafton,Auckland ,New Zealand,28.00,1652744773
3972565,11053225,2154056,26673417,NZ,126.95,Grafton,Auckland ,New Zealand,28.00,1652744773
3972564,11053223,3775557,25341218,US,34.98,Manhattan,New York,United States,0.00,1652744761
3972563,11053222,3105975,25772487,AU,98.96,Highton,Highton,Australia,16.00,1652744734
3972563,11053221,3105975,26143422,AU,98.96,Highton,Highton,Australia,16.00,1652744734
3972563,11053219,3105975,26304793,AU,98.96,Highton,Highton,Australia,16.00,1652744734
3972563,11053220,3105975,26305042,AU,98.96,Highton,Highton,Australia,16.00,1652744734
3972562,11053216,2618421,26485294,AU,0.00,Launceston ,Newnham,Australia,149.97,1652744718
3972562,11053217,2618421,26652566,AU,0.00,Launceston ,Newnham,Australia,149.97,1652744718
3972562,11053218,2618421,26655468,AU,0.00,Launceston ,Newnham,Australia,149.97,1652744718
3972561,11053215,2303874,26020914,AU,54.98,Somerton Park,NULL,Australia,0.00,1652744547
3972561,11053214,2303874,26543048,AU,54.98,Somerton Park,NULL,Australia,0.00,1652744547
3972560,11053212,3563001,26597133,AU,41.93,Twin Waters,Twin Waters,Australia,0.00,1652744447
3972560,11053213,3563001,26662350,AU,41.93,Twin Waters,Twin Waters,Australia,0.00,1652744447
3972559,11053211,3781314,25600650,NZ,52.97,Cambridge,Cambridge,New Zealand,0.00,1652744436
3972559,11053209,3781314,25936063,NZ,52.97,Cambridge,Cambridge,New Zealand,0.00,1652744436
3972559,11053210,3781314,26411293,NZ,52.97,Cambridge,Cambridge,New Zealand,0.00,1652744436
3972558,11053206,3772885,26544014,AU,107.96,Mount Louisa,Mount Louisa,Australia,27.00,1652744400
3972558,11053205,3772885,26634517,AU,107.96,Mount Louisa,Mount Louisa,Australia,27.00,1652744400
3972558,11053208,3772885,26634838,AU,107.96,Mount Louisa,Mount Louisa,Australia,27.00,1652744400
3972558,11053207,3772885,26675176,AU,107.96,Mount Louisa,Mount Louisa,Australia,27.00,1652744400
3972557,11053204,2680174,26347837,NZ,53.96,Glenfield,Auckland,New Zealand,0.00,1652744399
3972557,11053202,2680174,26421414,NZ,53.96,Glenfield,Auckland,New Zealand,0.00,1652744399
3972557,11053203,2680174,26453897,NZ,53.96,Glenfield,Auckland,New Zealand,0.00,1652744399
3972557,11053201,2680174,26561202,NZ,53.96,Glenfield,Auckland,New Zealand,0.00,1652744399
3972556,11053199,750470,26666891,AU,45.43,Balmain East,West Pymble,Australia,0.00,1652744292
3972556,11053200,750470,26667591,AU,45.43,Balmain East,West Pymble,Australia,0.00,1652744292
3972555,11053197,608821,26317939,NZ,79.98,Northwood,Christchurch,New Zealand,0.00,1652744277
3972555,11053198,608821,26317991,NZ,79.98,Northwood,Christchurch,New Zealand,0.00,1652744277
3972554,11053196,1502640,26027197,NZ,169.97,Bayview,Auckland,New Zealand,0.00,1652744240
3972554,11053195,1502640,26027258,NZ,169.97,Bayview,Auckland,New Zealand,0.00,1652744240
3972554,11053194,1502640,26684284,NZ,169.97,Bayview,Auckland,New Zealand,0.00,1652744240
3972553,11053193,1297672,26497273,NZ,59.99,Roslyn,Palmerston North,New Zealand,0.00,1652744236
3972552,11053192,3513201,26684918,AU,69.99,Warrnambool,Warrnambool,Australia,0.00,1652744178
3972551,11053191,1209613,26279619,AU,64.96,Thomastown,Thomastown,Australia,0.00,1652744123
3972551,11053188,1209613,26570921,AU,64.96,Thomastown,Thomastown,Australia,0.00,1652744123
3972551,11053189,1209613,26592916,AU,64.96,Thomastown,Thomastown,Australia,0.00,1652744123
3972551,11053190,1209613,26598505,AU,64.96,Thomastown,Thomastown,Australia,0.00,1652744123
3972550,11053187,3900444,26327433,US,43.63,NULL,Santa Clara,United States,0.00,1652744119
3972549,11053186,3900443,26484914,NZ,129.97,Te Atatū Peninsula,Auckland,New Zealand,0.00,1652744099
3972549,11053185,3900443,26589046,NZ,129.97,Te Atatū Peninsula,Auckland,New Zealand,0.00,1652744099
3972549,11053184,3900443,26600147,NZ,129.97,Te Atatū Peninsula,Auckland,New Zealand,0.00,1652744099
3972548,11053182,1111529,25941074,NZ,69.97,Whangaparaoa,Auckland,New Zealand,0.00,1652744079
3972548,11053181,1111529,26237886,NZ,69.97,Whangaparaoa,Auckland,New Zealand,0.00,1652744079
3972548,11053183,1111529,26674162,NZ,69.97,Whangaparaoa,Auckland,New Zealand,0.00,1652744079
3972547,11053180,1197646,24560016,NZ,108.02,Sydenham,Christchurch,New Zealand,0.00,1652744066
3972547,11053178,1197646,25728231,NZ,108.02,Sydenham,Christchurch,New Zealand,0.00,1652744066
3972547,11053179,1197646,25728248,NZ,108.02,Sydenham,Christchurch,New Zealand,0.00,1652744066
3972546,11053177,480352,25600667,NZ,89.98,Gonville,Whanganui,New Zealand,0.00,1652744054
3972546,11053176,480352,26370057,NZ,89.98,Gonville,Whanganui,New Zealand,0.00,1652744054
3972545,11053175,3165708,26464022,AU,47.99,Freshwater,Freshwater,Australia,12.00,1652744040
3972544,11053174,1110292,26451602,NZ,56.94,"Bishopdale, CHRISTCHURCH",Canterbury,New Zealand,0.00,1652744040
3972543,11053173,3900441,26231013,AU,59.97,Craigieburn,Craigieburn,Australia,0.00,1652744036
3972543,11053172,3900441,26509679,AU,59.97,Craigieburn,Craigieburn,Australia,0.00,1652744036
3972543,11053171,3900441,26631851,AU,59.97,Craigieburn,Craigieburn,Australia,0.00,1652744036
3972542,11053170,1521246,25955866,NZ,98.96,Stratford,Taranaki,New Zealand,0.00,1652744022
3972542,11053168,1521246,26444840,NZ,98.96,Stratford,Taranaki,New Zealand,0.00,1652744022
3972542,11053167,1521246,26605739,NZ,98.96,Stratford,Taranaki,New Zealand,0.00,1652744022
3972542,11053169,1521246,26709741,NZ,98.96,Stratford,Taranaki,New Zealand,0.00,1652744022
3972541,11053166,2578617,26278919,AU,118.42,Sydney,NULL,Australia,0.00,1652744019
3972541,11053164,2578617,26491660,AU,118.42,Sydney,NULL,Australia,0.00,1652744019
3972541,11053160,2578617,26561189,AU,118.42,Sydney,NULL,Australia,0.00,1652744019
3972541,11053163,2578617,26580340,AU,118.42,Sydney,NULL,Australia,0.00,1652744019
3972541,11053162,2578617,26580395,AU,118.42,Sydney,NULL,Australia,0.00,1652744019
3972541,11053161,2578617,26580449,AU,118.42,Sydney,NULL,Australia,0.00,1652744019
3972541,11053159,2578617,26597362,AU,118.42,Sydney,NULL,Australia,0.00,1652744019
3972541,11053165,2578617,26598475,AU,118.42,Sydney,NULL,Australia,0.00,1652744019
3972540,11053155,3592539,26362908,NZ,179.95,Huntington,Hamilton,New Zealand,0.00,1652743970
3972540,11053154,3592539,26460697,NZ,179.95,Huntington,Hamilton,New Zealand,0.00,1652743970
3972540,11053158,3592539,26567075,NZ,179.95,Huntington,Hamilton,New Zealand,0.00,1652743970
3972540,11053157,3592539,26674131,NZ,179.95,Huntington,Hamilton,New Zealand,0.00,1652743970
3972540,11053156,3592539,26674193,NZ,179.95,Huntington,Hamilton,New Zealand,0.00,1652743970
3972539,11053153,3191724,26591063,US,29.98,NULL,dartmouth,United States,0.00,1652743922
3972538,11053152,1510329,26042985,AU,51.92,West Wollongong,West Wollongong,Australia,0.00,1652743811
3972538,11053150,1510329,26570907,AU,51.92,West Wollongong,West Wollongong,Australia,0.00,1652743811
3972538,11053151,1510329,26599618,AU,51.92,West Wollongong,West Wollongong,Australia,0.00,1652743811
3972537,11053149,423942,26467573,NZ,33.99,Concord,Dunedin,New Zealand,6.00,1652743766
3972536,11053148,2426409,25924893,NZ,48.93,Alicetown,Lower Hutt,New Zealand,8.00,1652743749
